key	kind	subject	result	file
annotated-ref-target-closed-object	candidate	ArtisanCloud/PowerX:specs/011-knowledge-space/contracts/http-openapi.yaml@3f7619d3b6c6b044bc83ae7d2272252a17ce0684	census 0	records.tsv
annotated-ref-target-closed-object	candidate	ArtisanCloud/PowerX:specs/026-iam/contracts/http-openapi.yaml@3f7619d3b6c6b044bc83ae7d2272252a17ce0684	census 0	records.tsv
annotated-ref-target-closed-object	candidate	ArtisanCloud/PowerX:specs/028-runtime-scheduler/contracts/http-openapi.yaml@3f7619d3b6c6b044bc83ae7d2272252a17ce0684	census 0	records.tsv
annotated-ref-target-closed-object	candidate	ArtisanCloud/PowerX:specs/029-metadata-governance/contracts/http-openapi.yaml@3f7619d3b6c6b044bc83ae7d2272252a17ce0684	census 0	records.tsv
annotated-ref-target-closed-object	candidate	AstrBotDevs/AstrBot:docs/public/openapi.json@67c74b7ed8d5b8df170f849faaa431fc329c4ddc	census 0	records.tsv
annotated-ref-target-closed-object	candidate	AstrBotDevs/AstrBot:openspec/openapi-v1.yaml@67c74b7ed8d5b8df170f849faaa431fc329c4ddc	census 0	records.tsv
annotated-ref-target-closed-object	candidate	AugustoMarcelo/mcuapi:src/config/swagger.json@09295d3f8be7b24b90d46d5d6b8a87a5086ec3c9	census 0	records.tsv
annotated-ref-target-closed-object	candidate	AvaProtocol/EigenLayer-AVS:api/openapi.yaml@4956c18552dcc294bbd911f885ee6fd2809d2f8d	census 0	records.tsv
annotated-ref-target-closed-object	candidate	AveryClapp/Cache-Explorer:backend/server/openapi.yaml@e2828114a049222c29f39547b5f3bb07289a8159	census 0	records.tsv
annotated-ref-target-closed-object	candidate	AzuraCast/AzuraCast:web/static/openapi.yml@a1e16a990c69edad3d9d8deeea99ea81837e319b	census 0	records.tsv
annotated-ref-target-closed-object	candidate	Azure-Samples/Azure-Language-OpenAI-Conversational-Agent-Accelerator:infra/openapi_specs/clu.json@187b75d7bc40ae16dc5d3837642ee51fd0af3ad9	census 0	records.tsv
annotated-ref-target-closed-object	candidate	Azure-Samples/Azure-Language-OpenAI-Conversational-Agent-Accelerator:infra/openapi_specs/clu_convai.json@187b75d7bc40ae16dc5d3837642ee51fd0af3ad9	census 0	records.tsv
annotated-ref-target-closed-object	candidate	Azure/Security-Copilot:Plugins/Published Plugins/Netskope-Copilot-Plugin/CoPilotOpenAPISpec.yaml@79ee8ea8a3ce7f7ebd906fe61d7be03af668614a	census 0	records.tsv
annotated-ref-target-closed-object	candidate	Azure/azure-powershell:src/Resources/OpenApiSpecs/CommonTypes.yml@fbd0af1011c9cb8d15b66b59f24ede820c501ee7	census 0	records.tsv
annotated-ref-target-closed-object	candidate	Azure/azure-webpubsub:sdk/webpubsub-chat-client/swagger/openapi.yaml@50ecd546ff19b080dd2f0c9d635f9779a5005aab	census 0	records.tsv
annotated-ref-target-closed-object	candidate	Badgerati/Pode:tests/integration/specs/OpenApi-TuttiFrutti_3.0.3.json@05e111765e3077276478b85d2745ecf87e95415a	census 0	records.tsv
annotated-ref-target-closed-object	candidate	Badgerati/Pode:tests/integration/specs/OpenApi-TuttiFrutti_3.1.0.json@05e111765e3077276478b85d2745ecf87e95415a	census 0	records.tsv
annotated-ref-target-closed-object	candidate	BaoXuebin/beancount-gs:packages/contracts/openapi.yaml@8657fabca26083220c2d46df4fb61072c486f683	census 0	records.tsv
