repository	path	sha256	pinned_refs	sources	classification	declared_keys	licence	ref_screen	fern	disposition	evidence	screen_evidence
Adyen/adyen-openapi	json/DocumentCollectorService-v1.json	eca552a1ca080d53fb7b87afbbf73613e5d5b65053604f1962b2e4f4a40ef915	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:55	not-applicable-no-declaration
Adyen/adyen-openapi	json/ForeignExchangeService-v1.json	ee079efed5ade31ddc5b9a5c8aa86e4100113ee1c72fbe450b3e0f0f0b022493	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:56	not-applicable-no-declaration
Adyen/adyen-openapi	json/ForwardApiNotification-v1.json	b679bbb02ac13501b644a23402bc82233840b2e97c42fd0fd093bb8a696c0829	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:57	not-applicable-no-declaration
Adyen/adyen-openapi	json/FundService-v3.json	9b48191399460b42c01764f012778fb9b7f0de5e8c3951184825bc206da88684	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:58	not-applicable-no-declaration
Adyen/adyen-openapi	json/FundService-v5.json	9033c2c7bc2e79ea5ea774dcf748e4b0a85d708446de8557cef3890211f0b060	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:59	not-applicable-no-declaration
Adyen/adyen-openapi	json/FundService-v6.json	75d78caf83c618bde36f61b8b096b21d3354e80fca019e511d5bb59e0f0272bc	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:60	not-applicable-no-declaration
Adyen/adyen-openapi	json/HopService-v1.json	b2b000b1161e101d9baa41a787d058a0b91ffd77de03c7f683abb7d39603f062	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:61	not-applicable-no-declaration
Adyen/adyen-openapi	json/HopService-v5.json	fb5a3c2901430a7cb4372a9f32b98356314edfa134d60cbf4047c042eef71637	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:62	not-applicable-no-declaration
Adyen/adyen-openapi	json/HopService-v6.json	f10fbf469ffff94245fdcca0eb77df31bc7ff5b16b0a223b8bb133397f64ebb1	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:63	not-applicable-no-declaration
Adyen/adyen-openapi	json/LegalEntityService-v1.json	d0097ab4e2e808dbfc7f7abdac55c8f1f59120833185ab9783921f506d39574a	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:64	not-applicable-no-declaration
Adyen/adyen-openapi	json/LegalEntityService-v2.json	e247b56589655eb54e784be3a132558343a529d4592b75c4d3cc0fb281f30433	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:65	not-applicable-no-declaration
Adyen/adyen-openapi	json/LegalEntityService-v3.json	2ae704e1705b9775ed326ab5311dad551552ce539c54919c033157ad39fdca58	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:66	not-applicable-no-declaration
Adyen/adyen-openapi	json/LegalEntityService-v4.json	af8c939f2cd9585b09bcee4b584370ece32586d46463c9f8f2c8a3b5b83ea9d8	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:67	not-applicable-no-declaration
Adyen/adyen-openapi	json/ManagementNotificationService-v1.json	c97f44056d5d7852405286b1e4fb63904c5da27b78eeeacc06a062eb83c93734	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:68	not-applicable-no-declaration
Adyen/adyen-openapi	json/ManagementNotificationService-v3.json	283874775792641df2b9d27d5b5c91b8a057f30642bfc65d35dce7e49c3480be	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:69	not-applicable-no-declaration
Adyen/adyen-openapi	json/ManagementService-v1.json	1089ade06e176cc5f7fd861a24382cb85532a0a70051ac5d689ab9a87c27fe16	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:188	not-applicable-no-declaration
Adyen/adyen-openapi	json/ManagementService-v3.json	f634b6afa6536597c0885dab710a35feec94ba34fe77f95056f3a15d318ab212	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:189	not-applicable-no-declaration
Adyen/adyen-openapi	json/MarketPayNotificationService-v3.json	fae4b3da8f9f5a82a11ca60c77b591e76923db5de08735c86db5c1126c7b64c0	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:72	not-applicable-no-declaration
Adyen/adyen-openapi	json/MarketPayNotificationService-v4.json	f5654ffc1da2ab128da408409ff1d0ff19b17ca40e8381b16a0ae098b81a21d7	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:73	not-applicable-no-declaration
Adyen/adyen-openapi	json/MarketPayNotificationService-v5.json	30fee0e37703381a54b35ed33e8edc4d038300761304778b87bf1f026a96725d	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:74	not-applicable-no-declaration
Adyen/adyen-openapi	json/MarketPayNotificationService-v6.json	2b6f04c400a53a20e6345a5655f382a6fcaae9aeebcce0116d6294a74bef54e8	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:75	not-applicable-no-declaration
Adyen/adyen-openapi	json/NotificationConfigurationService-v1.json	7c50dc09939d0c3fb67d2b60eac1a6b4e96624654e23b0dcdec2e00020922acc	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:76	not-applicable-no-declaration
Adyen/adyen-openapi	json/NotificationConfigurationService-v2.json	f14985e70cd21176ea7cdc489ca7a29b91440e8b8bf10172ed73b9810134e069	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:77	not-applicable-no-declaration
Adyen/adyen-openapi	json/NotificationConfigurationService-v3.json	a440f0ed2ae8c574da45c6b2c7704a077818c2e7cf0b1337f4f629f28fd98e98	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:78	not-applicable-no-declaration
Adyen/adyen-openapi	json/NotificationConfigurationService-v4.json	27d77b64292eec04d6b461f9ab37abf06b209c37931d58a1572e888e10266483	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:79	not-applicable-no-declaration
Adyen/adyen-openapi	json/NotificationConfigurationService-v5.json	26cefc94304e6d5a6d5838a965452d03f1cc1d5a05a711021a32a22b88f684bd	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:80	not-applicable-no-declaration
Adyen/adyen-openapi	json/NotificationConfigurationService-v6.json	503301410fd3f6726864bfe02e8236302be44e6532353e0b7df397a15b9ba121	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:81	not-applicable-no-declaration
Adyen/adyen-openapi	json/OpenBankingService-v1.json	296f7678ad14e31d3dae421db317469ba379e1a1020b94fb2cd6c54b9cee3ca3	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:82	not-applicable-no-declaration
Adyen/adyen-openapi	json/PaymentService-v25.json	cb6e0a8d1685457bd70b65a3553728a42d47c18579a46c6f4ad272a07f84396f	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:83	not-applicable-no-declaration
Adyen/adyen-openapi	json/PaymentService-v30.json	461f7d7c11af166e50fd741a69e376cf891a0e9a97e14767f6082b047998f43f	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:84	not-applicable-no-declaration
Adyen/adyen-openapi	json/PaymentService-v40.json	adaa87aa64f264e11a2589207f8eaab49ae836a594f68687272416a5d943fe0d	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:85	not-applicable-no-declaration
Adyen/adyen-openapi	json/PaymentService-v46.json	ce1681da792fb2fcbceb446112d44223f6f6cff8b2c4421c97ab86b96f8705ce	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:86	not-applicable-no-declaration
Adyen/adyen-openapi	json/PaymentService-v49.json	4a8a3e89f4dbcc7b8f52deabf9214c4b80c0a8c6ebf2434c7d715bcf95cee3d6	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:87	not-applicable-no-declaration
Adyen/adyen-openapi	json/PaymentService-v50.json	41f08df7a032d6430b1a2b638f779b61b764654b0e5cf637097bdee30866f3de	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:88	not-applicable-no-declaration
Adyen/adyen-openapi	json/PaymentService-v51.json	ccbe4760d9f436b017b70296bfacfe8db7232e4cd6d307f05adc03dd68603e78	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:89	not-applicable-no-declaration
Adyen/adyen-openapi	json/PaymentService-v52.json	99d3e9cd71d1c2b75869b59db6e2e83a70183c22a895c88020bf41967b191f67	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:90	not-applicable-no-declaration
Adyen/adyen-openapi	json/PaymentService-v64.json	a317bd76d006a440b20c80b8cf7a18684542587e17ea5a4d184b4cb39c7d4ad4	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:91	not-applicable-no-declaration
Adyen/adyen-openapi	json/PaymentService-v67.json	14574103d0a6eb08a0c8eb73ff68b5afdd6726adb056777578f6bba386323891	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:92	not-applicable-no-declaration
Adyen/adyen-openapi	json/PaymentService-v68.json	82f2803ec1b92062ab3e72d996d1f61b34cb0e8b449e0bd70b97bef6c032032f	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:93	not-applicable-no-declaration
Adyen/adyen-openapi	json/PaymentsAppService-v1.json	84ee21713d68f98b6e24c7b80a072cf238eb4799aa06fdf2aa4a080ff1a3c733	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:94	not-applicable-no-declaration
Adyen/adyen-openapi	json/PayoutService-v30.json	a2c38f8801fa9885db0ddb81bb41d635e5e52ef2c1a5cca4b9420da9de2e30fb	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:95	not-applicable-no-declaration
Adyen/adyen-openapi	json/PayoutService-v40.json	b299da1c20cce075bff6b78b4e2676013693f30714fb04d05cbddb2d014858e1	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:96	not-applicable-no-declaration
Adyen/adyen-openapi	json/PayoutService-v50.json	8998304032b8a1a8e7b561d6ac988252902759ea60ba2c5ca83548e8ee0da610	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:97	not-applicable-no-declaration
Adyen/adyen-openapi	json/PayoutService-v51.json	1561fd180d8609bc8729941caf11dbd32334fa3444bf3e950e07079be2e7f147	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:98	not-applicable-no-declaration
Adyen/adyen-openapi	json/PayoutService-v52.json	9ca523f3164fed31497c78727a82e71f1ee195433c2f5e1aab5413f4ff4f229b	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:99	not-applicable-no-declaration
Adyen/adyen-openapi	json/PayoutService-v64.json	eb997a605330381c21f7f9398efa470391f308a63d06566eaa5810a919cf751c	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:100	not-applicable-no-declaration
Adyen/adyen-openapi	json/PayoutService-v67.json	2e76c4e5a310c5a2e9a8a0b1bb7d35ee54b8464379e383a0160056cbf9074f51	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:101	not-applicable-no-declaration
Adyen/adyen-openapi	json/PayoutService-v68.json	4352f9b3cd171b9d4a1c621440e82ca3a3323c85906de7591c4f10a88b53a5cd	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:102	not-applicable-no-declaration
Adyen/adyen-openapi	json/RaiseDisputesService-v1.json	760ee0b1703bee2fe4fdfe5c423d6ebdc38cc9100e22b9c1e12736f2389d6c0d	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:103	not-applicable-no-declaration
Adyen/adyen-openapi	json/RaiseDisputesService-v2.json	1fe5023e30bb8722ec7e6419925afb359d7275063ec5210514d413b7ccfb75e8	f82d1fe674e536cc2c6b0d7946e0e827873a4fbf	github-publisher-trees	does-not-declare	none	not-applicable-no-declaration	not-applicable-no-declaration	not-applicable-no-declaration	does-not-declare	witness-search-github-publisher-trees/documents.jsonl:104	not-applicable-no-declaration
